SentimentID,PostID,UserID,DateID,SentimentScore,SentimentCategory
2511,2511,1842,2511,-0.08,Neutral
2512,2512,4625,2512,0.77,Positive
2513,2513,1125,2513,-0.2,Positive
2514,2514,3955,2514,-0.49,Positive
2515,2515,2290,2515,0.23,Positive
2516,2516,364,2516,0.82,Neutral
2517,2517,4444,2517,-0.44,Neutral
2518,2518,4960,2518,0.65,Neutral
2519,2519,2432,2519,-0.43,Negative
2520,2520,4066,2520,0.09,Neutral
2521,2521,4880,2521,0.96,Negative
2522,2522,2997,2522,-0.5,Neutral
2523,2523,2764,2523,0.82,Positive
2524,2524,4246,2524,0.46,Neutral
2525,2525,2370,2525,0.5,Negative
2526,2526,345,2526,-0.02,Negative
2527,2527,4570,2527,0.04,Positive
2528,2528,1504,2528,-0.75,Negative
2529,2529,2024,2529,-0.96,Positive
2530,2530,3745,2530,0.42,Negative
2531,2531,208,2531,0.09,Positive
2532,2532,1523,2532,0.42,Negative
2533,2533,708,2533,-0.69,Neutral
2534,2534,1920,2534,0.54,Neutral
2535,2535,4229,2535,0.45,Negative
2536,2536,1892,2536,0.46,Negative
2537,2537,70,2537,-0.85,Positive
2538,2538,2564,2538,-0.06,Negative
2539,2539,471,2539,0.04,Positive
2540,2540,2731,2540,0.05,Negative
2541,2541,526,2541,-0.22,Positive
2542,2542,1233,2542,-0.64,Negative
2543,2543,4287,2543,-0.18,Neutral
2544,2544,2821,2544,-0.37,Neutral
2545,2545,1591,2545,0.1,Neutral
2546,2546,3596,2546,-0.61,Positive
2547,2547,3782,2547,-0.07,Negative
2548,2548,2436,2548,-0.71,Positive
2549,2549,1026,2549,0.02,Neutral
2550,2550,1131,2550,0.13,Negative
2551,2551,3685,2551,-0.5,Negative
2552,2552,3101,2552,0.16,Neutral
2553,2553,685,2553,0.07,Neutral
2554,2554,2037,2554,0.75,Negative
2555,2555,1668,2555,0.16,Positive
2556,2556,4771,2556,-0.82,Neutral
2557,2557,201,2557,0.88,Negative
2558,2558,4963,2558,-0.11,Positive
2559,2559,367,2559,0.87,Positive
2560,2560,2790,2560,0.24,Positive
2561,2561,3010,2561,0.06,Positive
2562,2562,4497,2562,-0.58,Negative
2563,2563,1306,2563,0.65,Positive
2564,2564,922,2564,0.45,Positive
2565,2565,4123,2565,0.54,Neutral
2566,2566,4515,2566,0.9,Positive
2567,2567,1203,2567,-0.1,Positive
2568,2568,3698,2568,-0.03,Neutral
2569,2569,2336,2569,-0.21,Neutral
2570,2570,3967,2570,0.8,Neutral
2571,2571,1263,2571,-0.23,Negative
2572,2572,3110,2572,0.21,Neutral
2573,2573,2486,2573,-0.43,Negative
2574,2574,2452,2574,-0.28,Neutral
2575,2575,3040,2575,-0.39,Positive
2576,2576,937,2576,0.36,Positive
2577,2577,4964,2577,0.62,Positive
2578,2578,2919,2578,-0.62,Negative
2579,2579,3502,2579,0.73,Negative
2580,2580,1122,2580,0.96,Positive
2581,2581,472,2581,-0.18,Negative
2582,2582,790,2582,0.64,Neutral
2583,2583,1986,2583,-0.67,Negative
2584,2584,2584,2584,0.41,Positive
2585,2585,3720,2585,-0.6,Positive
2586,2586,3842,2586,-0.75,Neutral
2587,2587,75,2587,-0.31,Negative
2588,2588,3278,2588,-0.38,Positive
2589,2589,516,2589,0.07,Neutral
2590,2590,537,2590,-0.66,Positive
2591,2591,1038,2591,-0.33,Negative
2592,2592,3996,2592,0.5,Positive
2593,2593,3298,2593,0.92,Negative
2594,2594,2709,2594,0.8,Neutral
2595,2595,3576,2595,1.0,Positive
2596,2596,1426,2596,1.0,Positive
2597,2597,3920,2597,0.01,Positive
2598,2598,4484,2598,-0.38,Positive
2599,2599,4303,2599,0.02,Neutral
2600,2600,4601,2600,0.26,Positive
2601,2601,308,2601,-0.54,Negative
2602,2602,121,2602,-0.37,Neutral
2603,2603,1486,2603,-0.76,Neutral
2604,2604,208,2604,-0.82,Positive
2605,2605,1729,2605,0.46,Positive
2606,2606,802,2606,-0.47,Positive
2607,2607,3011,2607,0.62,Negative
2608,2608,1402,2608,-0.08,Neutral
2609,2609,2528,2609,-0.11,Positive
2610,2610,1590,2610,-0.08,Neutral
2611,2611,1186,2611,0.22,Negative
2612,2612,1223,2612,-0.48,Negative
2613,2613,1001,2613,0.77,Positive
2614,2614,2951,2614,0.77,Positive
2615,2615,2952,2615,-0.57,Positive
2616,2616,1876,2616,-0.75,Neutral
2617,2617,429,2617,0.82,Neutral
2618,2618,175,2618,0.17,Neutral
2619,2619,1128,2619,0.38,Negative
2620,2620,2129,2620,0.77,Positive
2621,2621,2942,2621,-0.4,Neutral
2622,2622,562,2622,0.29,Neutral
2623,2623,1452,2623,-0.12,Negative
2624,2624,2279,2624,0.13,Negative
2625,2625,4320,2625,0.66,Positive
2626,2626,4343,2626,-0.39,Negative
2627,2627,3743,2627,0.47,Negative
2628,2628,2354,2628,-0.45,Negative
2629,2629,4375,2629,-0.98,Neutral
2630,2630,4739,2630,-0.32,Negative
2631,2631,3878,2631,0.37,Positive
2632,2632,2420,2632,-0.97,Negative
2633,2633,905,2633,-0.07,Positive
2634,2634,1651,2634,0.11,Negative
2635,2635,2094,2635,0.82,Negative
2636,2636,2517,2636,-0.26,Positive
2637,2637,3908,2637,-0.64,Negative
2638,2638,4654,2638,-0.56,Negative
2639,2639,2838,2639,0.93,Positive
2640,2640,4317,2640,0.38,Positive
2641,2641,4885,2641,0.81,Positive
2642,2642,3320,2642,-0.23,Neutral
2643,2643,2500,2643,0.52,Positive
2644,2644,916,2644,0.37,Negative
2645,2645,2266,2645,-0.75,Neutral
2646,2646,1344,2646,-0.25,Negative
2647,2647,2701,2647,-0.24,Negative
2648,2648,945,2648,-0.83,Neutral
2649,2649,3077,2649,-0.15,Positive
2650,2650,4274,2650,-0.47,Negative
2651,2651,671,2651,0.26,Neutral
2652,2652,3038,2652,-0.03,Negative
2653,2653,2417,2653,0.3,Negative
2654,2654,1291,2654,-0.83,Positive
2655,2655,4678,2655,0.33,Negative
2656,2656,675,2656,-0.28,Positive
2657,2657,1132,2657,0.45,Negative
2658,2658,1694,2658,-0.25,Neutral
2659,2659,397,2659,0.29,Neutral
2660,2660,194,2660,-0.51,Negative
2661,2661,3521,2661,-0.78,Neutral
2662,2662,3931,2662,0.28,Negative
2663,2663,4288,2663,0.76,Negative
2664,2664,95,2664,0.18,Negative
2665,2665,2260,2665,0.13,Negative
2666,2666,1056,2666,0.59,Positive
2667,2667,4046,2667,0.43,Positive
2668,2668,4899,2668,-0.74,Neutral
2669,2669,1308,2669,0.22,Neutral
2670,2670,4103,2670,0.71,Negative
2671,2671,2554,2671,0.7,Neutral
2672,2672,1215,2672,-0.5,Negative
2673,2673,669,2673,-0.58,Positive
2674,2674,3503,2674,-0.96,Positive
2675,2675,4545,2675,0.77,Negative
2676,2676,954,2676,-0.62,Negative
2677,2677,3725,2677,-0.63,Positive
2678,2678,4157,2678,-0.56,Neutral
2679,2679,1192,2679,0.33,Positive
2680,2680,2764,2680,0.0,Negative
2681,2681,2357,2681,-0.71,Negative
2682,2682,4212,2682,-0.68,Positive
2683,2683,2922,2683,-0.04,Positive
2684,2684,4967,2684,-0.05,Positive
2685,2685,3738,2685,-0.74,Negative
2686,2686,973,2686,0.51,Neutral
2687,2687,441,2687,-0.41,Negative
2688,2688,2050,2688,0.76,Negative
2689,2689,4063,2689,-0.84,Negative
2690,2690,156,2690,-0.93,Neutral
2691,2691,1079,2691,-0.68,Neutral
2692,2692,4619,2692,-0.62,Negative
2693,2693,3253,2693,-0.9,Neutral
2694,2694,731,2694,0.03,Positive
2695,2695,3750,2695,-0.68,Negative
2696,2696,4559,2696,-0.82,Negative
2697,2697,1817,2697,0.68,Neutral
2698,2698,1615,2698,0.04,Neutral
2699,2699,193,2699,0.41,Positive
2700,2700,3243,2700,0.12,Neutral
2701,2701,3282,2701,-0.54,Neutral
2702,2702,1853,2702,-0.29,Neutral
2703,2703,2089,2703,-0.18,Neutral
2704,2704,1408,2704,0.65,Neutral
2705,2705,2832,2705,-0.43,Neutral
2706,2706,3579,2706,0.03,Negative
2707,2707,3262,2707,-0.83,Positive
2708,2708,2766,2708,-0.33,Negative
2709,2709,3607,2709,-0.74,Neutral
2710,2710,68,2710,-0.78,Positive
2711,2711,761,2711,-0.43,Neutral
2712,2712,794,2712,-0.2,Positive
2713,2713,2830,2713,0.15,Positive
2714,2714,3499,2714,-0.48,Negative
2715,2715,547,2715,-0.84,Positive
2716,2716,2386,2716,0.48,Negative
2717,2717,509,2717,-0.73,Positive
2718,2718,2755,2718,0.9,Negative
2719,2719,1603,2719,-0.94,Positive
2720,2720,3572,2720,0.86,Negative
2721,2721,1221,2721,0.55,Neutral
2722,2722,3405,2722,-0.19,Neutral
2723,2723,2887,2723,0.98,Negative
2724,2724,197,2724,0.71,Positive
2725,2725,2207,2725,0.6,Negative
2726,2726,1325,2726,-0.66,Positive
2727,2727,1004,2727,0.03,Positive
2728,2728,780,2728,-0.11,Neutral
2729,2729,4846,2729,0.94,Negative
2730,2730,2593,2730,-0.95,Positive
2731,2731,645,2731,0.59,Neutral
2732,2732,1294,2732,0.2,Positive
2733,2733,4959,2733,-0.41,Negative
2734,2734,1723,2734,0.06,Positive
2735,2735,3323,2735,0.01,Neutral
2736,2736,3012,2736,0.5,Negative
2737,2737,654,2737,0.73,Neutral
2738,2738,3351,2738,-0.67,Positive
2739,2739,1284,2739,0.4,Neutral
2740,2740,884,2740,0.58,Positive
2741,2741,4575,2741,-0.77,Negative
2742,2742,3498,2742,-0.1,Positive
2743,2743,1174,2743,-0.09,Neutral
2744,2744,627,2744,0.85,Negative
2745,2745,2983,2745,0.15,Negative
2746,2746,413,2746,-0.24,Negative
2747,2747,4381,2747,0.43,Neutral
2748,2748,2534,2748,0.43,Neutral
2749,2749,2638,2749,0.55,Negative
2750,2750,627,2750,-0.91,Neutral
2751,2751,2999,2751,0.88,Positive
2752,2752,2031,2752,-0.11,Neutral
2753,2753,814,2753,0.94,Neutral
2754,2754,756,2754,-0.64,Negative
2755,2755,1546,2755,0.16,Neutral
2756,2756,2667,2756,0.17,Neutral
2757,2757,273,2757,0.21,Positive
2758,2758,1508,2758,-0.85,Neutral
2759,2759,2229,2759,0.5,Negative
2760,2760,2953,2760,-0.4,Neutral
2761,2761,2774,2761,0.58,Positive
2762,2762,564,2762,-0.57,Positive
2763,2763,255,2763,0.77,Positive
2764,2764,4003,2764,0.33,Neutral
2765,2765,1904,2765,-0.69,Positive
2766,2766,4594,2766,-0.8,Positive
2767,2767,718,2767,0.15,Negative
2768,2768,3353,2768,0.78,Negative
2769,2769,3364,2769,0.92,Neutral
2770,2770,4408,2770,0.38,Neutral
2771,2771,2577,2771,-0.32,Neutral
2772,2772,4231,2772,-0.33,Neutral
2773,2773,2863,2773,0.61,Positive
2774,2774,3444,2774,-0.88,Negative
2775,2775,4420,2775,0.4,Negative
2776,2776,4788,2776,0.17,Positive
2777,2777,1504,2777,0.43,Negative
2778,2778,4359,2778,-0.4,Positive
2779,2779,4367,2779,-0.6,Negative
2780,2780,3900,2780,0.72,Neutral
2781,2781,520,2781,0.65,Neutral
2782,2782,3279,2782,-0.47,Neutral
2783,2783,3510,2783,0.84,Negative
2784,2784,3566,2784,0.49,Positive
2785,2785,2376,2785,0.91,Neutral
2786,2786,231,2786,-0.11,Positive
2787,2787,4239,2787,0.44,Negative
2788,2788,1126,2788,-0.08,Neutral
2789,2789,4639,2789,-0.27,Neutral
2790,2790,1668,2790,0.36,Neutral
2791,2791,4165,2791,-0.88,Neutral
2792,2792,406,2792,-0.61,Positive
2793,2793,2198,2793,0.3,Neutral
2794,2794,4381,2794,-0.6,Negative
2795,2795,198,2795,0.9,Positive
2796,2796,2397,2796,-0.54,Positive
2797,2797,2427,2797,0.24,Positive
2798,2798,4702,2798,0.74,Positive
2799,2799,4218,2799,-0.98,Negative
2800,2800,538,2800,0.07,Negative
2801,2801,1736,2801,0.72,Positive
2802,2802,1792,2802,-0.14,Negative
2803,2803,2156,2803,0.08,Neutral
2804,2804,1631,2804,0.39,Neutral
2805,2805,1043,2805,0.32,Negative
2806,2806,2028,2806,-0.85,Neutral
2807,2807,3673,2807,0.82,Positive
2808,2808,622,2808,0.57,Negative
2809,2809,2323,2809,-0.24,Positive
2810,2810,4023,2810,-0.73,Negative
2811,2811,4475,2811,-0.65,Positive
2812,2812,488,2812,-0.83,Neutral
2813,2813,3586,2813,0.76,Positive
2814,2814,3152,2814,0.03,Negative
2815,2815,2929,2815,-0.89,Negative
2816,2816,2483,2816,0.29,Positive
2817,2817,932,2817,-0.86,Neutral
2818,2818,3031,2818,1.0,Positive
2819,2819,3253,2819,-0.12,Positive
2820,2820,3026,2820,-0.4,Negative
2821,2821,1199,2821,-0.14,Negative
2822,2822,4447,2822,-0.16,Negative
2823,2823,1881,2823,-0.11,Positive
2824,2824,3650,2824,-0.63,Negative
2825,2825,3092,2825,-0.71,Neutral
2826,2826,4335,2826,-0.32,Neutral
2827,2827,3391,2827,0.41,Negative
2828,2828,999,2828,0.01,Neutral
2829,2829,4682,2829,0.92,Positive
2830,2830,1331,2830,-0.06,Positive
2831,2831,1420,2831,0.47,Negative
2832,2832,4032,2832,-0.02,Neutral
2833,2833,234,2833,0.17,Positive
2834,2834,956,2834,-0.92,Neutral
2835,2835,4590,2835,0.75,Positive
2836,2836,4963,2836,-0.93,Negative
2837,2837,1790,2837,0.97,Negative
2838,2838,4320,2838,0.07,Neutral
2839,2839,4493,2839,0.97,Negative
2840,2840,574,2840,-0.99,Negative
2841,2841,1640,2841,-0.03,Neutral
2842,2842,19,2842,0.64,Positive
2843,2843,3866,2843,-0.66,Positive
2844,2844,1264,2844,0.38,Neutral
2845,2845,774,2845,-0.6,Neutral
2846,2846,2079,2846,-0.92,Negative
2847,2847,4753,2847,0.19,Neutral
2848,2848,1763,2848,-0.99,Neutral
2849,2849,4575,2849,0.44,Positive
2850,2850,1077,2850,1.0,Positive
2851,2851,2348,2851,-0.17,Positive
2852,2852,923,2852,0.32,Neutral
2853,2853,2750,2853,0.56,Negative
2854,2854,728,2854,-0.45,Negative
2855,2855,421,2855,0.35,Positive
2856,2856,2309,2856,-0.62,Negative
2857,2857,951,2857,-0.09,Neutral
2858,2858,634,2858,0.91,Positive
2859,2859,608,2859,0.39,Neutral
2860,2860,713,2860,-0.07,Positive
2861,2861,4829,2861,-0.3,Negative
2862,2862,3515,2862,0.78,Negative
2863,2863,4297,2863,-0.6,Neutral
2864,2864,2514,2864,0.94,Positive
2865,2865,4037,2865,-0.46,Negative
2866,2866,4374,2866,-0.59,Neutral
2867,2867,4458,2867,-0.06,Negative
2868,2868,160,2868,0.85,Negative
2869,2869,1782,2869,0.65,Negative
2870,2870,4752,2870,0.56,Positive
2871,2871,874,2871,0.95,Negative
2872,2872,1641,2872,0.08,Neutral
2873,2873,4393,2873,-0.22,Negative
2874,2874,2685,2874,0.74,Negative
2875,2875,1275,2875,0.08,Positive
2876,2876,2839,2876,0.98,Positive
2877,2877,4826,2877,-0.73,Positive
2878,2878,473,2878,0.4,Positive
2879,2879,4259,2879,0.59,Negative
2880,2880,267,2880,0.97,Neutral
2881,2881,4654,2881,0.16,Negative
2882,2882,4217,2882,-0.8,Positive
2883,2883,1511,2883,-0.37,Negative
2884,2884,4064,2884,-0.38,Neutral
2885,2885,220,2885,0.97,Neutral
2886,2886,3794,2886,-0.67,Neutral
2887,2887,1536,2887,-0.81,Neutral
2888,2888,1574,2888,-0.86,Negative
2889,2889,2623,2889,0.2,Negative
2890,2890,3570,2890,-0.76,Neutral
2891,2891,2501,2891,0.15,Negative
2892,2892,1617,2892,0.48,Neutral
2893,2893,2275,2893,-0.83,Positive
2894,2894,3708,2894,-0.22,Negative
2895,2895,3384,2895,0.5,Neutral
2896,2896,4540,2896,-0.27,Negative
2897,2897,4833,2897,-0.46,Neutral
2898,2898,3200,2898,-0.25,Neutral
2899,2899,2039,2899,-0.65,Negative
2900,2900,4568,2900,-0.76,Positive
2901,2901,409,2901,-0.63,Negative
2902,2902,140,2902,0.81,Negative
2903,2903,2951,2903,0.89,Positive
2904,2904,1795,2904,0.95,Negative
2905,2905,3697,2905,0.77,Positive
2906,2906,2416,2906,-0.06,Neutral
2907,2907,4355,2907,0.47,Neutral
2908,2908,2480,2908,-0.62,Positive
2909,2909,898,2909,-0.88,Negative
2910,2910,3248,2910,0.09,Neutral
2911,2911,652,2911,0.58,Positive
2912,2912,405,2912,-0.19,Negative
2913,2913,444,2913,-0.0,Positive
2914,2914,4582,2914,-0.2,Negative
2915,2915,2334,2915,-0.56,Positive
2916,2916,1496,2916,-0.58,Neutral
2917,2917,1197,2917,0.31,Negative
2918,2918,3306,2918,-0.95,Negative
2919,2919,278,2919,0.1,Positive
2920,2920,4730,2920,-0.63,Neutral
2921,2921,1543,2921,0.66,Negative
2922,2922,906,2922,0.52,Negative
2923,2923,4195,2923,-0.47,Positive
2924,2924,1814,2924,-0.55,Neutral
2925,2925,630,2925,0.72,Negative
2926,2926,1905,2926,0.91,Positive
2927,2927,2763,2927,-0.36,Positive
2928,2928,2407,2928,-0.47,Negative
2929,2929,2727,2929,0.12,Positive
2930,2930,1381,2930,0.77,Neutral
2931,2931,4225,2931,0.82,Positive
2932,2932,3223,2932,-0.73,Negative
2933,2933,1828,2933,0.61,Neutral
2934,2934,95,2934,0.42,Neutral
2935,2935,98,2935,0.48,Neutral
2936,2936,3627,2936,0.73,Positive
2937,2937,2868,2937,-0.87,Neutral
2938,2938,4131,2938,-0.83,Negative
2939,2939,3669,2939,0.16,Neutral
2940,2940,2190,2940,-0.16,Positive
2941,2941,172,2941,0.2,Negative
2942,2942,2867,2942,-0.04,Neutral
2943,2943,1684,2943,0.99,Negative
2944,2944,973,2944,0.96,Positive
2945,2945,2986,2945,-0.17,Neutral
2946,2946,3074,2946,0.73,Positive
2947,2947,836,2947,-0.73,Negative
2948,2948,375,2948,0.24,Neutral
2949,2949,2481,2949,0.22,Negative
2950,2950,3905,2950,-0.69,Positive
2951,2951,2158,2951,0.88,Neutral
2952,2952,1980,2952,-0.59,Neutral
2953,2953,21,2953,0.45,Negative
2954,2954,2957,2954,-0.83,Positive
2955,2955,2548,2955,0.61,Negative
2956,2956,1884,2956,0.55,Negative
2957,2957,3090,2957,0.88,Neutral
2958,2958,1445,2958,0.27,Neutral
2959,2959,4706,2959,-0.86,Negative
2960,2960,3494,2960,0.14,Neutral
2961,2961,3840,2961,-0.61,Positive
2962,2962,9,2962,0.39,Positive
2963,2963,3749,2963,0.46,Neutral
2964,2964,2278,2964,0.94,Positive
2965,2965,426,2965,-0.55,Negative
2966,2966,175,2966,0.89,Neutral
2967,2967,1377,2967,-0.25,Positive
2968,2968,2199,2968,0.37,Neutral
2969,2969,46,2969,0.2,Negative
2970,2970,2056,2970,-0.2,Neutral
2971,2971,2945,2971,-0.17,Neutral
2972,2972,2408,2972,-0.22,Positive
2973,2973,4496,2973,-0.88,Negative
2974,2974,2600,2974,0.75,Positive
2975,2975,982,2975,0.9,Positive
2976,2976,4595,2976,-0.03,Negative
2977,2977,1007,2977,-0.9,Positive
2978,2978,3933,2978,0.06,Positive
2979,2979,941,2979,0.42,Negative
2980,2980,4834,2980,0.42,Neutral
2981,2981,1782,2981,-0.44,Negative
2982,2982,3149,2982,-0.52,Negative
2983,2983,125,2983,-0.16,Positive
2984,2984,2919,2984,-0.74,Neutral
2985,2985,1061,2985,0.79,Negative
2986,2986,737,2986,-0.6,Positive
2987,2987,2300,2987,0.32,Positive
2988,2988,3207,2988,-0.01,Negative
2989,2989,3327,2989,-0.13,Neutral
2990,2990,4424,2990,0.74,Negative
2991,2991,653,2991,-0.26,Positive
2992,2992,4223,2992,-0.62,Neutral
2993,2993,499,2993,-0.4,Positive
2994,2994,4612,2994,0.2,Negative
2995,2995,1903,2995,-0.69,Negative
2996,2996,3559,2996,0.75,Positive
2997,2997,4107,2997,-0.64,Negative
2998,2998,1137,2998,0.34,Positive
2999,2999,684,2999,0.57,Positive
3000,3000,2937,3000,-0.1,Positive
3001,3001,2110,3001,0.39,Positive
3002,3002,607,3002,0.53,Negative
3003,3003,2734,3003,-0.55,Positive
3004,3004,3272,3004,-0.24,Positive
3005,3005,2788,3005,0.87,Positive
3006,3006,858,3006,-0.89,Positive
3007,3007,3857,3007,0.54,Neutral
3008,3008,1810,3008,-0.72,Neutral
3009,3009,3969,3009,0.96,Neutral
3010,3010,3478,3010,-0.59,Neutral
3011,3011,2121,3011,0.1,Neutral
3012,3012,2939,3012,-0.43,Positive
3013,3013,3526,3013,0.22,Negative
3014,3014,4456,3014,-0.35,Negative
3015,3015,2096,3015,-0.08,Negative
3016,3016,4259,3016,-0.25,Neutral
3017,3017,28,3017,-0.96,Positive
3018,3018,143,3018,0.39,Negative
3019,3019,852,3019,-0.12,Positive
3020,3020,3956,3020,0.18,Positive
3021,3021,1500,3021,-0.05,Negative
3022,3022,1430,3022,0.88,Negative
3023,3023,4634,3023,0.16,Positive
3024,3024,464,3024,-0.39,Positive
3025,3025,2540,3025,-0.57,Negative
3026,3026,3171,3026,-0.09,Positive
3027,3027,3352,3027,-0.69,Negative
3028,3028,636,3028,0.72,Negative
3029,3029,2027,3029,0.61,Neutral
3030,3030,1072,3030,-0.19,Neutral
3031,3031,4179,3031,-0.56,Neutral
3032,3032,2393,3032,0.83,Negative
3033,3033,537,3033,0.77,Negative
3034,3034,4379,3034,0.21,Negative
3035,3035,4104,3035,-0.21,Negative
3036,3036,1112,3036,0.36,Neutral
3037,3037,3864,3037,0.03,Neutral
3038,3038,1655,3038,-0.38,Positive
3039,3039,2060,3039,-0.05,Negative
3040,3040,1133,3040,-0.65,Positive
3041,3041,4328,3041,0.47,Neutral
3042,3042,938,3042,-0.64,Neutral
3043,3043,2296,3043,0.54,Positive
3044,3044,2270,3044,-0.14,Negative
3045,3045,2631,3045,-0.32,Negative
3046,3046,3183,3046,-0.36,Positive
3047,3047,2371,3047,0.15,Neutral
3048,3048,4934,3048,0.81,Positive
3049,3049,2546,3049,-0.54,Negative
3050,3050,3544,3050,0.09,Negative
3051,3051,3169,3051,-0.08,Neutral
3052,3052,4123,3052,0.21,Negative
3053,3053,774,3053,-0.73,Neutral
3054,3054,4951,3054,0.61,Negative
3055,3055,1949,3055,-0.78,Neutral
3056,3056,44,3056,-0.43,Neutral
3057,3057,4026,3057,-0.85,Neutral
3058,3058,2894,3058,0.03,Negative
3059,3059,483,3059,-0.89,Positive
3060,3060,4615,3060,0.09,Negative
3061,3061,853,3061,0.58,Positive
3062,3062,2469,3062,-0.53,Neutral
3063,3063,408,3063,-0.01,Neutral
3064,3064,244,3064,-0.63,Positive
3065,3065,3182,3065,-0.64,Positive
3066,3066,4842,3066,-0.55,Negative
3067,3067,2789,3067,-0.94,Positive
3068,3068,2947,3068,0.02,Neutral
3069,3069,1633,3069,0.03,Negative
3070,3070,4091,3070,-0.04,Positive
3071,3071,2970,3071,0.14,Positive
3072,3072,593,3072,-0.65,Negative
3073,3073,489,3073,0.24,Positive
3074,3074,1281,3074,0.23,Neutral
3075,3075,1994,3075,-0.81,Negative
3076,3076,4421,3076,0.61,Neutral
3077,3077,3862,3077,0.11,Positive
3078,3078,1613,3078,0.51,Neutral
3079,3079,4952,3079,0.05,Neutral
3080,3080,4515,3080,-0.62,Neutral
3081,3081,1447,3081,-0.52,Negative
3082,3082,3243,3082,0.23,Positive
3083,3083,1327,3083,0.78,Neutral
3084,3084,4945,3084,0.46,Neutral
3085,3085,2591,3085,0.14,Neutral
3086,3086,2976,3086,-0.51,Positive
3087,3087,3556,3087,-0.09,Neutral
3088,3088,746,3088,-0.75,Negative
3089,3089,68,3089,0.33,Positive
3090,3090,3080,3090,0.7,Negative
3091,3091,2026,3091,0.4,Negative
3092,3092,3358,3092,-0.99,Neutral
3093,3093,4067,3093,-0.91,Neutral
3094,3094,4333,3094,0.89,Neutral
3095,3095,4213,3095,-0.7,Negative
3096,3096,1409,3096,-0.13,Negative
3097,3097,2476,3097,-0.43,Positive
3098,3098,1435,3098,0.84,Neutral
3099,3099,2468,3099,0.18,Positive
3100,3100,1841,3100,0.14,Neutral
3101,3101,829,3101,-0.61,Neutral
3102,3102,4591,3102,0.58,Positive
3103,3103,1645,3103,0.7,Neutral
3104,3104,476,3104,0.63,Negative
3105,3105,558,3105,-0.81,Neutral
3106,3106,4312,3106,0.13,Negative
3107,3107,1866,3107,-0.79,Negative
3108,3108,4885,3108,0.75,Positive
3109,3109,2427,3109,0.9,Neutral
3110,3110,4870,3110,-0.03,Neutral
3111,3111,2033,3111,0.9,Positive
3112,3112,2738,3112,-0.95,Negative
3113,3113,677,3113,-0.43,Negative
3114,3114,3770,3114,0.2,Positive
3115,3115,1376,3115,0.85,Positive
3116,3116,3909,3116,0.67,Neutral
3117,3117,4684,3117,0.4,Neutral
3118,3118,7,3118,-0.48,Neutral
3119,3119,2936,3119,0.46,Positive
3120,3120,1907,3120,0.91,Negative
3121,3121,3898,3121,-0.0,Neutral
3122,3122,3264,3122,-0.3,Negative
3123,3123,4187,3123,0.22,Positive
3124,3124,3755,3124,0.0,Neutral
3125,3125,3385,3125,-0.85,Positive
3126,3126,398,3126,0.61,Positive
